N_Init,Strategy,Run,Candidate,Step,NumFeatsAtThisStep,NumFeatsToDate
0,unif,5,('$ kI ti qE $'),34,45,251
0,unif,5,('$ kI pi tE ti $'),35,70,251
0,unif,5,('$ qa tI pa pE $'),36,42,259
0,unif,5,('$ ti ta ta qE $'),37,36,267
0,unif,5,('$ te pi ke tI $'),38,68,267
0,unif,5,('$ tI te qi $'),39,45,268
0,unif,5,('$ pi pE qa $'),40,33,268
0,unif,5,('$ ka pi qi pa $'),41,48,269
0,unif,5,('$ ti qi qe pa $'),42,54,269
0,unif,5,('$ pi qI pE qe $'),43,64,269
0,unif,5,('$ pa ki pi qa $'),44,48,269
0,unif,5,('$ qe ti $'),45,18,269
0,unif,5,('$ pi ka pI qa $'),46,42,273
0,unif,5,('$ kI pe pa $'),47,33,273
0,unif,5,('$ ki ta $'),48,12,273
0,unif,5,('$ kE kE ke $'),49,45,273
0,unif,5,('$ pE qi $'),50,18,273
0,unif,5,('$ qa qi tE qi $'),51,60,276
0,unif,5,('$ qa kI tI qe $'),52,60,277
0,unif,5,('$ tI qE qa $'),53,33,278
0,unif,5,('$ qE ke kI $'),54,45,278
0,unif,5,('$ tI ka kE ka $'),55,42,279
0,unif,5,('$ ka te te te $'),56,51,279
0,unif,5,('$ qE pa $'),57,12,279
0,unif,5,('$ tE pI $'),58,18,279
0,unif,5,('$ qi ta qE $'),59,30,279
0,unif,5,('$ qe kE te ke $'),60,60,279
0,unif,5,('$ tE tI pa $'),61,33,279
0,unif,5,('$ ka ti $'),62,12,280
0,unif,5,('$ qi pe kI kI $'),63,66,280
0,unif,5,('$ ki kI ta pi $'),64,51,281
0,unif,5,('$ tE pe pe $'),65,45,281
0,unif,5,('$ pe ti $'),66,18,281
0,unif,5,('$ pe ke pa $'),67,33,281
0,unif,5,('$ ka pI pa $'),68,24,281
0,unif,5,('$ qa qa $'),69,8,282
0,unif,5,('$ ti qa tE qe $'),70,51,282
0,unif,5,('$ pa pI ti ka $'),71,48,282
0,unif,5,('$ qI pa pE ka $'),72,42,282
0,unif,5,('$ pe ka te qE $'),73,49,283
0,unif,5,('$ te ki $'),74,18,283
0,entropy,5,('$ pE ti ki tE $'),0,69,69
0,entropy,5,('$ ke ki pE $'),1,45,78
0,entropy,5,('$ te tI qE $'),2,45,93
0,entropy,5,('$ pe pi qE pa $'),3,58,110
0,entropy,5,('$ qe ti qI $'),4,45,116
0,entropy,5,('$ ke ti qE $'),5,45,116
0,entropy,5,('$ ti qi tE $'),6,45,119
0,entropy,5,('$ te pI pE $'),7,45,119
0,entropy,5,('$ ke ti kI $'),8,45,119
0,entropy,5,('$ pe ki tE $'),9,45,119
0,entropy,5,('$ ti ti tE $'),10,45,119
0,entropy,5,('$ pe qi pe $'),11,45,125
0,entropy,5,('$ qa ka $'),12,8,131
0,entropy,5,('$ kI pa ki $'),13,30,161
0,entropy,5,('$ pI kI kI pI $'),14,45,175
0,entropy,5,('$ qa kI ka $'),15,24,188
0,entropy,5,('$ pI pa ta ke $'),16,36,208
0,entropy,5,('$ pe ta kI qI $'),17,51,232
0,entropy,5,('$ ki kI ka $'),18,33,235
0,entropy,5,('$ kI pi ta $'),19,33,244
0,entropy,5,('$ qi pE ka $'),20,33,244
0,entropy,5,('$ pi kI qa $'),21,33,244
0,entropy,5,('$ qE qi ta $'),22,33,245
0,entropy,5,('$ ti kE qa $'),23,33,245
0,entropy,5,('$ qi pI ki ka $'),24,60,251
0,entropy,5,('$ pI kI ka $'),25,33,253
0,entropy,5,('$ kI pe pI $'),26,45,258
0,entropy,5,('$ kI ki ki $'),27,45,259
0,entropy,5,('$ ta pe kI $'),28,33,265
0,entropy,5,('$ tI te qI $'),29,45,265
0,entropy,5,('$ pI te tI $'),30,45,265
0,entropy,5,('$ pi tI qi pI $'),31,64,265
0,entropy,5,('$ tI te tE $'),32,45,265
0,entropy,5,('$ tI qe ti qI $'),33,68,265
0,entropy,5,('$ qI te kI $'),34,45,265
0,entropy,5,('$ pI qe kI $'),35,45,265
0,entropy,5,('$ tI qe ke ta $'),36,57,267
0,entropy,5,('$ qa te pa ka $'),37,32,273
0,entropy,5,('$ qI ke pI $'),38,45,273
0,entropy,5,('$ pI qe pI $'),39,45,273
0,entropy,5,('$ pI te pI $'),40,45,273
0,entropy,5,('$ qi ke tI $'),41,45,273
0,entropy,5,('$ pI pi qe kI $'),42,68,273
0,entropy,5,('$ qa qe pI $'),43,33,273
0,entropy,5,('$ kI pi qI qI $'),44,60,273
0,entropy,5,('$ ki ti kI pe $'),45,66,274
0,entropy,5,('$ pi pI qi tI $'),46,64,274
0,entropy,5,('$ ki ti ti tI $'),47,54,274
0,entropy,5,('$ ta qe qI $'),48,33,274
0,entropy,5,('$ pa qe qI $'),49,33,274
0,entropy,5,('$ qi qi kI $'),50,45,274
0,entropy,5,('$ qI te tI $'),51,45,274
0,entropy,5,('$ tI ke pI $'),52,45,274
0,entropy,5,('$ qa ke pI ka $'),53,48,274
0,entropy,5,('$ pa te kI $'),54,33,274
0,entropy,5,('$ kI ki ki ti $'),55,54,274
0,entropy,5,('$ pI pe tE $'),56,45,274
0,entropy,5,('$ ki tI ki kI $'),57,64,274
0,entropy,5,('$ kI te tI $'),58,45,274
0,entropy,5,('$ kI qe kI $'),59,45,274
0,entropy,5,('$ qI ti pe qI $'),60,68,274
0,entropy,5,('$ qI ti qi ka $'),61,60,274
0,entropy,5,('$ pI pi qe ta $'),62,56,274
0,entropy,5,('$ pi pe tI $'),63,45,274
0,entropy,5,('$ qI kI qe tI $'),64,69,275
0,entropy,5,('$ qi pI ki qE $'),65,68,275
0,entropy,5,('$ qi qi kI ti $'),66,60,275
0,entropy,5,('$ qI te ki pI $'),67,68,275
0,entropy,5,('$ qi pi pI $'),68,45,275
0,entropy,5,('$ pi tI ti qi $'),69,60,275
0,entropy,5,('$ ti kI ki qi $'),70,60,275
0,entropy,5,('$ ti ki kI $'),71,45,275
0,entropy,5,('$ ti ke tI $'),72,45,275
0,entropy,5,('$ pa ke tI $'),73,33,275
0,entropy,5,('$ ki te kI $'),74,45,275
0,entropy_pred,5,('$ ta ti $'),0,12,12
0,entropy_pred,5,('$ pa pe $'),1,12,16
0,entropy_pred,5,('$ pa qa $'),2,8,20
0,entropy_pred,5,('$ qE ke $'),3,18,32
0,entropy_pred,5,('$ qa tI $'),4,12,36
0,entropy_pred,5,('$ pe ta $'),5,12,42
0,entropy_pred,5,('$ ki pa $'),6,12,46
0,entropy_pred,5,('$ kI qa $'),7,12,48
0,entropy_pred,5,('$ ka qa pa ta $'),8,16,56
0,entropy_pred,5,('$ tE pa ta ka $'),9,26,64
0,entropy_pred,5,('$ pi ta pa $'),10,22,72
0,entropy_pred,5,('$ pa kE ta $'),11,24,80
0,entropy_pred,5,('$ ka pa pE $'),12,22,88
0,entropy_pred,5,('$ ka qa pa qe $'),13,26,92
0,entropy_pred,5,('$ ki qa ta pI $'),14,36,96
0,entropy_pred,5,('$ ta pI qa ta $'),15,34,100
0,entropy_pred,5,('$ tE qa qE $'),16,30,108
0,entropy_pred,5,('$ kE ka qI $'),17,30,112
0,entropy_pred,5,('$ ta qi ka pa $'),18,34,116
0,entropy_pred,5,('$ pE ta ti $'),19,30,120
0,entropy_pred,5,('$ kI pa te $'),20,30,124
0,entropy_pred,5,('$ kI pa kI $'),21,30,128
0,entropy_pred,5,('$ ti qa pI $'),22,30,134
0,entropy_pred,5,('$ pi ta ti ka $'),23,42,136
0,entropy_pred,5,('$ ke qE ta qi $'),24,51,147
0,entropy_pred,5,('$ pa qE pe $'),25,33,155
0,entropy_pred,5,('$ qE qa te ta $'),26,41,155
0,entropy_pred,5,('$ qa ke tE $'),27,33,164
0,entropy_pred,5,('$ qa pE te ka $'),28,46,170
0,entropy_pred,5,('$ ka tI qa qe $'),29,42,170
0,entropy_pred,5,('$ pa qe ta pI $'),30,42,170
0,entropy_pred,5,('$ pI qa qE pa $'),31,42,170
0,entropy_pred,5,('$ qe ka tI qa $'),32,42,170
0,entropy_pred,5,('$ pa pE pa tI $'),33,42,170
0,entropy_pred,5,('$ pa qI ta qe $'),34,42,170
0,entropy_pred,5,('$ ti qa qe qa $'),35,42,170
0,entropy_pred,5,('$ pa ke qa qi $'),36,42,170
0,entropy_pred,5,('$ qE qa ka qI $'),37,36,170
0,entropy_pred,5,('$ qI ka kE $'),38,30,170
0,entropy_pred,5,('$ qa qE pa pI $'),39,42,170
0,entropy_pred,5,('$ pI qa qE ta $'),40,42,170
0,entropy_pred,5,('$ qi ka qa ki $'),41,36,170
0,entropy_pred,5,('$ tI pa ti qa $'),42,42,170
0,entropy_pred,5,('$ ki qa ta ke $'),43,36,170
0,entropy_pred,5,('$ ka ki qa pe $'),44,42,170
0,entropy_pred,5,('$ pa ti ta pI $'),45,42,170
0,entropy_pred,5,('$ qa pE ta te $'),46,41,170
0,entropy_pred,5,('$ tI pa qe $'),47,30,170
0,entropy_pred,5,('$ ke qa tI ta $'),48,42,170
0,entropy_pred,5,('$ pa pe ta pI $'),49,42,170
0,entropy_pred,5,('$ ka ki qa ki $'),50,42,170
0,entropy_pred,5,('$ ka kE ka ti $'),51,42,170
0,entropy_pred,5,('$ ki ta ta ke $'),52,36,170
0,entropy_pred,5,('$ qi ta ta pI $'),53,36,170
0,entropy_pred,5,('$ qe ka ti ta $'),54,42,170
0,entropy_pred,5,('$ te pa ka pi $'),55,36,170
0,entropy_pred,5,('$ qI qa kE pa $'),56,42,170
0,entropy_pred,5,('$ qe qa qi ka $'),57,42,170
0,entropy_pred,5,('$ qa pe pa tI $'),58,42,170
0,entropy_pred,5,('$ pa tE ta pi $'),59,42,170
0,entropy_pred,5,('$ ti qa pE ka $'),60,42,170
0,entropy_pred,5,('$ ta pI pa qI $'),61,42,170
0,entropy_pred,5,('$ qI ta qa ti $'),62,36,170
0,entropy_pred,5,('$ ki ka te qa $'),63,42,170
0,entropy_pred,5,('$ ta te qa qe $'),64,41,170
0,entropy_pred,5,('$ ke ka pI ka $'),65,42,170
0,entropy_pred,5,('$ tE pa ta tI $'),66,36,170
0,entropy_pred,5,('$ ta kI ka pE $'),67,42,170
0,entropy_pred,5,('$ qa qe ka qI $'),68,42,170
0,entropy_pred,5,('$ tE pa kI qa $'),69,42,170
0,entropy_pred,5,('$ pa kE ka ti $'),70,42,170
0,entropy_pred,5,('$ ki ta ka ti $'),71,36,170
0,entropy_pred,5,('$ qE pa pI ka $'),72,42,170
0,entropy_pred,5,('$ tI pa ke ka $'),73,42,170
0,entropy_pred,5,('$ pe pa qa ti $'),74,36,170
0,train,6,('$ pE pa $'),0,12,12
0,train,6,('$ qe $'),1,3,15
0,train,6,('$ kI qE $'),2,18,29
0,train,6,('$ qE pE $'),3,18,33
0,train,6,('$ tI $'),4,3,35
0,train,6,('$ qi ta pI qI $'),5,51,77
0,train,6,('$ ke ka ta ti $'),6,36,106
0,train,6,('$ pI tE ta kI $'),7,51,131
0,train,6,('$ qI pa pE $'),8,30,134
0,train,6,('$ ka qI $'),9,12,138
0,train,6,('$ te ke $'),10,18,146
0,train,6,('$ kI qI $'),11,18,149
0,train,6,('$ pE $'),12,3,149
0,train,6,('$ qE kI $'),13,18,149
0,train,6,('$ te ka ka $'),14,22,150
0,train,6,('$ qa qe ta ke ke $'),15,54,172
0,train,6,('$ kI pE $'),16,18,172
0,train,6,('$ pi qi $'),17,18,176
0,train,6,('$ qa ta ka qa tE $'),18,26,181
0,train,6,('$ kI kI pa qe $'),19,51,191
0,train,6,('$ pi ta qa $'),20,22,192
0,train,6,('$ kE pE qE $'),21,45,201
0,train,6,('$ ke $'),22,3,201
0,train,6,('$ ta ke $'),23,12,201
0,train,6,('$ qI ta qE tI tE $'),24,74,206
0,train,6,('$ ke ta qa $'),25,22,206
0,train,6,('$ qe ke $'),26,18,206
0,train,6,('$ ki $'),27,3,206
0,train,6,('$ pE ka $'),28,12,206
0,train,6,('$ te qe $'),29,18,206
0,train,6,('$ ke ke ta $'),30,33,213
0,train,6,('$ qi qi pe $'),31,45,231
0,train,6,('$ qI $'),32,3,231
0,train,6,('$ qa qi $'),33,12,231
0,train,6,('$ tI kI $'),34,18,231
0,train,6,('$ ke ta $'),35,12,231
0,train,6,('$ kE $'),36,3,231
0,train,6,('$ ta kE kE $'),37,33,232
0,train,6,('$ ta pe $'),38,12,232
0,train,6,('$ qe qe $'),39,18,232
0,train,6,('$ pI $'),40,3,232
0,train,6,('$ qe qa $'),41,12,232
0,train,6,('$ kI ta $'),42,12,233
0,train,6,('$ qE $'),43,3,233
0,train,6,('$ pI kE $'),44,18,233
0,train,6,('$ tE qa ka $'),45,22,234
0,train,6,('$ qi pi $'),46,18,234
0,train,6,('$ tE pI $'),47,18,234
0,train,6,('$ pE pI kI $'),48,45,240
0,train,6,('$ ki pa $'),49,12,240
0,train,6,('$ te pi $'),50,18,240
0,train,6,('$ pa ki ke pa $'),51,48,244
0,train,6,('$ kE ka qe pa $'),52,41,244
0,train,6,('$ pi $'),53,3,244
0,train,6,('$ qI tE pa $'),54,33,244
0,train,6,('$ tI tE pE qI qI $'),55,69,247
0,train,6,('$ pi ta ti pe $'),56,51,247
0,train,6,('$ pe ta tE kI $'),57,49,247
0,train,6,('$ qI pa pi pi ti qa ka qE tE $'),58,130,257
0,train,6,('$ qa pE $'),59,12,257
0,train,6,('$ qi ta $'),60,12,257
0,train,6,('$ pe te qa $'),61,33,257
0,train,6,('$ qa $'),62,2,258
0,train,6,('$ tE ka $'),63,12,258
0,train,6,('$ ke qa qI $'),64,30,258
0,train,6,('$ pi pe ta $'),65,33,258
0,train,6,('$ kI $'),66,3,258
0,train,6,('$ qi ke ke $'),67,45,258
0,train,6,('$ ti $'),68,3,258
0,train,6,('$ qE kE tI $'),69,45,258
0,train,6,('$ te $'),70,3,258
0,train,6,('$ ka ki qe $'),71,33,258
0,train,6,('$ ka qi $'),72,12,258
0,train,6,('$ ki ta qI $'),73,30,258
0,train,6,('$ pi ta $'),74,12,258
0,unif,6,('$ tE ti $'),0,18,18
0,unif,6,('$ tE qi tI $'),1,45,52
0,unif,6,('$ pE ti $'),2,18,52
0,unif,6,('$ qI qa qE $'),3,30,81
0,unif,6,('$ pe ta tE $'),4,30,97
0,unif,6,('$ te kI $'),5,18,102
0,unif,6,('$ pi qI kI pa $'),6,60,150
0,unif,6,('$ ti qi qe qe $'),7,54,173
0,unif,6,('$ tI qi ka tI $'),8,51,184
0,unif,6,('$ qI tI ta $'),9,33,185
0,unif,6,('$ te ka ti qe $'),10,51,207
0,unif,6,('$ qe qa pe $'),11,30,208
0,unif,6,('$ qe kI $'),12,18,208
0,unif,6,('$ pi qI kI pI $'),13,54,212
0,unif,6,('$ qe kI pe tI $'),14,71,221
0,unif,6,('$ ki qa qa qa $'),15,30,235
0,unif,6,('$ pE qE pe $'),16,45,238
0,unif,6,('$ qI pI tE te $'),17,60,239
0,unif,6,('$ pa qe $'),18,12,242
0,unif,6,('$ ti qE tI qi $'),19,68,244
0,unif,6,('$ pI qe kE ta $'),20,58,248
0,unif,6,('$ qe tI ka pE $'),21,51,250
0,unif,6,('$ pa pa ka $'),22,16,251
0,unif,6,('$ pi te $'),23,18,251
0,unif,6,('$ ti te ke kI $'),24,66,253
0,unif,6,('$ pI ta qi ka $'),25,42,261
0,unif,6,('$ ti pi tE qI $'),26,66,261
0,unif,6,('$ te qa pe ke $'),27,48,263
0,unif,6,('$ te ka pa ti $'),28,36,267
0,unif,6,('$ tI ti $'),29,18,267
0,unif,6,('$ ke ki pa $'),30,33,268
0,unif,6,('$ tI ki te $'),31,45,269
0,unif,6,('$ ta qe qI kI $'),32,57,275
0,unif,6,('$ pI pI tE tI $'),33,60,275
0,unif,6,('$ pa qI kI tI $'),34,60,282
0,unif,6,('$ pe kI ti pe $'),35,68,282
0,unif,6,('$ pI te tI pE $'),36,70,282
0,unif,6,('$ ta qe tI qE $'),37,58,282
0,unif,6,('$ tI ke qI pe $'),38,71,282
0,unif,6,('$ tI ta ke ta $'),39,42,282
0,unif,6,('$ ka pI ka $'),40,24,284
0,unif,6,('$ qi kI $'),41,18,284
0,unif,6,('$ qa ta $'),42,8,284
0,unif,6,('$ pa pI $'),43,12,284
0,unif,6,('$ pI te ki $'),44,45,284
0,unif,6,('$ qI qI $'),45,18,284
0,unif,6,('$ kE te qI $'),46,45,284
0,unif,6,('$ pI ke $'),47,18,284
0,unif,6,('$ te ti qE $'),48,45,284
0,unif,6,('$ pE pe te pe $'),49,54,284
0,unif,6,('$ ke ti qI qi $'),50,64,284
0,unif,6,('$ tI ki qa $'),51,33,284
0,unif,6,('$ tI pE kI tI $'),52,60,284
0,unif,6,('$ qI kE tE $'),53,45,284
0,unif,6,('$ tI ka tE qa $'),54,42,284
0,unif,6,('$ ke pI ke qa $'),55,59,285
0,unif,6,('$ qa te ta pI $'),56,42,285
0,unif,6,('$ tI pa $'),57,12,285
0,unif,6,('$ pe pa ti tI $'),58,51,285
0,unif,6,('$ pI kI ka pI $'),59,51,285
0,unif,6,('$ kI ki pe pE $'),60,64,285
0,unif,6,('$ qI ki tE $'),61,45,285
0,unif,6,('$ qI pI ka $'),62,33,285
0,unif,6,('$ te ke ti pe $'),63,60,285
0,unif,6,('$ qI kE ki te $'),64,68,285
0,unif,6,('$ tI te pI $'),65,45,285
0,unif,6,('$ qi pI $'),66,18,285
0,unif,6,('$ ti tE pi $'),67,45,285
0,unif,6,('$ ta qE tE $'),68,33,285
0,unif,6,('$ pi kE ki pa $'),69,60,285
0,unif,6,('$ kI qa kE $'),70,30,285
0,unif,6,('$ ki kE $'),71,18,285
0,unif,6,('$ pe pi pa $'),72,33,285
0,unif,6,('$ pi pe tE qe $'),73,64,285
0,unif,6,('$ kI qi qa $'),74,33,285
0,entropy,6,('$ pI ke te qI $'),0,69,69
0,entropy,6,('$ ke te tI $'),1,45,75
0,entropy,6,('$ ki pe qI $'),2,45,81
0,entropy,6,('$ ke pi $'),3,18,87
0,entropy,6,('$ ke ka $'),4,12,96
0,entropy,6,('$ tI pe qI tE $'),5,70,128
0,entropy,6,('$ ta kI tI kE $'),6,60,155
0,entropy,6,('$ pI pa qE $'),7,30,169
0,entropy,6,('$ ki qe ki ta $'),8,60,184
0,entropy,6,('$ pa ta ta $'),9,16,195
0,entropy,6,('$ pa pe qi $'),10,33,206
0,entropy,6,('$ ki tI ti $'),11,45,226
0,entropy,6,('$ tI pi $'),12,18,227
0,entropy,6,('$ ki tI pi qe $'),13,64,228
0,entropy,6,('$ qI tI $'),14,18,229
0,entropy,6,('$ ki qI qi ki $'),15,60,230
0,entropy,6,('$ ka ka tI pe $'),16,43,244
0,entropy,6,('$ pi qI ki $'),17,45,244
0,entropy,6,('$ ti pI ki $'),18,45,244
0,entropy,6,('$ ta qi qa ta $'),19,34,256
0,entropy,6,('$ pa qa pI $'),20,22,257
0,entropy,6,('$ qi qI ki ta $'),21,60,263
0,entropy,6,('$ te kI ti pe $'),22,68,263
0,entropy,6,('$ ki pI ki $'),23,45,263
0,entropy,6,('$ qI qi ka ki $'),24,51,271
0,entropy,6,('$ ti qI ki $'),25,45,271
0,entropy,6,('$ ti pI ti $'),26,45,271
0,entropy,6,('$ tI tI ti $'),27,45,273
0,entropy,6,('$ ki qI qi $'),28,45,273
0,entropy,6,('$ pe kI pi ta $'),29,60,273
0,entropy,6,('$ ki tI pI pi $'),30,60,273
0,entropy,6,('$ ti pI qI pa $'),31,60,277
0,entropy,6,('$ qI tI pi $'),32,45,277
0,entropy,6,('$ qE qI pi ka $'),33,60,277
0,entropy,6,('$ te qI qi $'),34,45,277
0,entropy,6,('$ pI ki qI pi $'),35,64,277
0,entropy,6,('$ qe pI qi $'),36,45,277
0,entropy,6,('$ qE qi tI ti $'),37,68,277
0,entropy,6,('$ ki kI ti $'),38,45,277
0,entropy,6,('$ pI qI ki $'),39,45,277
0,entropy,6,('$ pi tI pi pi $'),40,60,277
0,entropy,6,('$ qi qI pi $'),41,45,277
0,entropy,6,('$ pi tI ki ti $'),42,60,277
0,entropy,6,('$ pI pI pi $'),43,45,277
0,entropy,6,('$ ki pI ti ke $'),44,64,277
0,entropy,6,('$ pe qI tI pi $'),45,66,277
0,entropy,6,('$ pI qi kI ki $'),46,64,277
0,entropy,6,('$ qI ki ta qi $'),47,51,277
0,entropy,6,('$ qE kI ti qa $'),48,60,277
0,entropy,6,('$ qi tI tI qi $'),49,60,277
0,entropy,6,('$ ke kI qi qa $'),50,60,277
0,entropy,6,('$ qi ta qi $'),51,30,277
0,entropy,6,('$ ki qI qI ka $'),52,60,277
0,entropy,6,('$ tI pi kI pI $'),53,60,277
0,entropy,6,('$ ti kI ki qa $'),54,60,277
0,entropy,6,('$ pe tI ti pa $'),55,60,277
0,entropy,6,('$ pi pI ki ti $'),56,60,277
0,entropy,6,('$ qe tI pi $'),57,45,277
0,entropy,6,('$ ki pI pi $'),58,45,277
0,entropy,6,('$ ke pI kI ti $'),59,66,277
0,entropy,6,('$ ti pI qi $'),60,45,277
0,entropy,6,('$ qe pI ti $'),61,45,277
0,entropy,6,('$ pe pI ti ta $'),62,60,277
0,entropy,6,('$ ti pI ti ke $'),63,64,277
0,entropy,6,('$ pe kI qi qa $'),64,60,277
0,entropy,6,('$ pe kI qi $'),65,45,277
0,entropy,6,('$ ti kI qi pI $'),66,64,277
0,entropy,6,('$ ki qI ki $'),67,45,277
0,entropy,6,('$ kI qI ti pI $'),68,60,277
0,entropy,6,('$ pi qI pi $'),69,45,277
0,entropy,6,('$ ti qI ti tE $'),70,68,277
0,entropy,6,('$ pI qI ti $'),71,45,277
0,entropy,6,('$ qI qI ki pE $'),72,66,277
0,entropy,6,('$ qE te pI ki $'),73,68,277
0,entropy,6,('$ qE qI pi qa $'),74,60,277
0,entropy_pred,6,('$ qa qa $'),0,8,8
0,entropy_pred,6,('$ qe ka $'),1,12,16
0,entropy_pred,6,('$ pE qa $'),2,12,20
0,entropy_pred,6,('$ ta qE $'),3,12,28
0,entropy_pred,6,('$ ka qe $'),4,12,32
0,entropy_pred,6,('$ ka ti $'),5,12,36
0,entropy_pred,6,('$ qI pa $'),6,12,40
0,entropy_pred,6,('$ ka ta ta $'),7,16,48
0,entropy_pred,6,('$ tE pE $'),8,18,56
0,entropy_pred,6,('$ qe kI $'),9,18,64
0,entropy_pred,6,('$ pI tE $'),10,18,68
0,entropy_pred,6,('$ qE ka ka $'),11,22,76
0,entropy_pred,6,('$ ta qe pa $'),12,24,84
0,entropy_pred,6,('$ pe ka ka $'),13,22,88
0,entropy_pred,6,('$ qa kE qa $'),14,24,92
0,entropy_pred,6,('$ ka pI ta $'),15,24,96
0,entropy_pred,6,('$ pE te $'),16,18,100
0,entropy_pred,6,('$ qa ka qI $'),17,22,112
0,entropy_pred,6,('$ ka pa qi $'),18,22,116
0,entropy_pred,6,('$ qi qa qa $'),19,22,120
0,entropy_pred,6,('$ pe pa te $'),20,30,128
0,entropy_pred,6,('$ ke ka tE $'),21,30,132
0,entropy_pred,6,('$ pe ta ki $'),22,30,136
0,entropy_pred,6,('$ qE qa tE $'),23,30,140
0,entropy_pred,6,('$ pi qa te $'),24,30,144
0,entropy_pred,6,('$ pi ka qE qa $'),25,42,146
0,entropy_pred,6,('$ tE ta ki $'),26,30,150
0,entropy_pred,6,('$ kI qa qi $'),27,30,152
0,entropy_pred,6,('$ tE qE pE $'),28,45,168
0,entropy_pred,6,('$ pE qE ta $'),29,33,172
0,entropy_pred,6,('$ tI qE ta $'),30,33,176
0,entropy_pred,6,('$ ka tE kE $'),31,33,180
0,entropy_pred,6,('$ kE pI qa $'),32,33,185
0,entropy_pred,6,('$ tI pE tE $'),33,45,189
0,entropy_pred,6,('$ tE tI $'),34,18,190
0,entropy_pred,6,('$ tI qI ka $'),35,33,193
0,entropy_pred,6,('$ pa kI qE $'),36,33,197
0,entropy_pred,6,('$ tE kI qE $'),37,45,201
0,entropy_pred,6,('$ qI tI qE $'),38,45,203
0,entropy_pred,6,('$ ta tI pI pE $'),39,60,209
0,entropy_pred,6,('$ qE qI tI $'),40,45,216
0,entropy_pred,6,('$ pI tI pI $'),41,45,219
0,entropy_pred,6,('$ ta qe qI pa $'),42,48,231
0,entropy_pred,6,('$ qa tI ti ta $'),43,48,243
0,entropy_pred,6,('$ ti tE tI $'),44,45,249
0,entropy_pred,6,('$ ta qE pI pE $'),45,56,249
0,entropy_pred,6,('$ kI pI qI ka $'),46,60,249
0,entropy_pred,6,('$ tE tE kI kE $'),47,60,249
0,entropy_pred,6,('$ ta qe kE $'),48,33,249
0,entropy_pred,6,('$ tE qI ta qi $'),49,51,249
0,entropy_pred,6,('$ ta kI qE qI $'),50,60,249
0,entropy_pred,6,('$ pI pE qi pa $'),51,60,255
0,entropy_pred,6,('$ pI kE tE qI $'),52,60,255
0,entropy_pred,6,('$ qI qE pI kE $'),53,64,255
0,entropy_pred,6,('$ qa ke pa ke $'),54,41,255
0,entropy_pred,6,('$ pI qI qE qI $'),55,60,255
0,entropy_pred,6,('$ tE tE pI tI $'),56,54,255
0,entropy_pred,6,('$ pI kE pI qE $'),57,64,255
0,entropy_pred,6,('$ pI ka pi ka $'),58,42,255
0,entropy_pred,6,('$ kE tE pE tI $'),59,54,255
0,entropy_pred,6,('$ pI pa tE kI $'),60,51,255
0,entropy_pred,6,('$ qI tE kI pI $'),61,60,255
0,entropy_pred,6,('$ kI pI pI qa $'),62,60,255
0,entropy_pred,6,('$ kI pE pI ka $'),63,60,255
0,entropy_pred,6,('$ pE kI qI qa $'),64,60,255
0,entropy_pred,6,('$ ka kI qI pI $'),65,60,255
0,entropy_pred,6,('$ qE pE qI ta $'),66,60,255
0,entropy_pred,6,('$ pa kE pI kI $'),67,54,255
0,entropy_pred,6,('$ pE pI tE pE $'),68,60,255
0,entropy_pred,6,('$ tE tI pE qI $'),69,64,255
0,entropy_pred,6,('$ kE tI tE qI $'),70,64,255
0,entropy_pred,6,('$ qE pI tI pE $'),71,60,255
0,entropy_pred,6,('$ tI tE qI qE $'),72,64,255
0,entropy_pred,6,('$ qi ta pI pE $'),73,51,255
0,entropy_pred,6,('$ qI qI kE kI $'),74,60,255
0,train,7,('$ kE pE qE $'),0,45,45
0,train,7,('$ kE ka qe pa $'),1,41,74
0,train,7,('$ qI $'),2,3,77
0,train,7,('$ ta pe $'),3,12,85
0,train,7,('$ qI pa pE $'),4,30,96
0,train,7,('$ ke ta qa $'),5,22,106
0,train,7,('$ te qe $'),6,18,112
0,train,7,('$ pi $'),7,3,113
0,train,7,('$ qe ke $'),8,18,113
0,train,7,('$ pe te qa $'),9,33,120
0,train,7,('$ ke ta $'),10,12,120
0,train,7,('$ kE $'),11,3,121
0,train,7,('$ kI pE $'),12,18,126
0,train,7,('$ ke ke ta $'),13,33,126
0,train,7,('$ ti $'),14,3,126
0,train,7,('$ tE ka $'),15,12,127
0,train,7,('$ kI $'),16,3,127
0,train,7,('$ pE pI kI $'),17,45,148
0,train,7,('$ tI kI $'),18,18,149
0,train,7,('$ tE qa ka $'),19,22,151
0,train,7,('$ ke $'),20,3,151
0,train,7,('$ pE $'),21,3,151
0,train,7,('$ qi pi $'),22,18,155
0,train,7,('$ qE pE $'),23,18,155
0,train,7,('$ qe $'),24,3,155
0,train,7,('$ ka ki qe $'),25,33,168
0,train,7,('$ pI tE ta kI $'),26,51,185
0,train,7,('$ kI qE $'),27,18,185
0,train,7,('$ ta ke $'),28,12,185
0,train,7,('$ qe qa $'),29,12,185
0,train,7,('$ tE $'),30,3,185
0,train,7,('$ ki pa $'),31,12,186
0,train,7,('$ qa qi $'),32,12,186
0,train,7,('$ qa ta ka qa tE $'),33,26,193
0,train,7,('$ qI pa pi pi ti qa ka qE tE $'),34,130,237
